City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Kevsala,RU,45.7983,42.6903,45.45,81,85,13.15,overcast clouds
455,Cuamba,MZ,-14.8031,36.5372,68.31,95,100,0.85,light rain
456,Paamiut,GL,61.994,-49.6678,3.38,64,22,9.04,few clouds
457,Salinopolis,BR,-0.6136,-47.3561,78.31,84,22,8.63,few clouds
458,Mitsamiouli,KM,-11.3847,43.2844,79.88,80,84,6.87,light rain
459,Toora-Khem,RU,52.4675,96.11,-9.94,100,97,0.29,overcast clouds
460,Atessa,IT,42.0693,14.4511,46.99,97,76,2.82,broken clouds
461,Huamuxtitlan,MX,17.8167,-98.5667,83.21,30,100,5.66,overcast clouds
462,Zhicheng,CN,30.2956,111.5047,40.06,63,15,1.54,few clouds
463,Kahone,SN,14.15,-16.0333,82.42,21,0,6.91,clear sky
464,Chardara,KZ,41.2547,67.9692,41.23,60,47,17.34,scattered clouds
465,Ust-Nera,RU,64.5667,143.2,-43.55,97,88,2.55,overcast clouds
466,Magistralnyy,RU,56.1725,107.4458,-12.39,92,97,3.15,overcast clouds
467,Kupang,ID,-10.1667,123.5833,82.98,83,75,16.11,broken clouds
468,Vozrozhdeniye,RU,44.5503,38.2136,45.36,88,35,1.28,scattered clouds
469,Bilibino,RU,68.0546,166.4372,-42.83,100,53,1.52,broken clouds
470,Amazar,RU,53.858,120.875,-18.47,96,50,3.0,scattered clouds
471,Hobyo,SO,5.3505,48.5268,78.21,65,37,20.8,scattered clouds
472,Voi,KE,-3.3945,38.563,69.28,89,52,2.17,light rain
473,Novobirilyussy,RU,56.9514,90.6661,6.42,95,99,5.66,overcast clouds
474,Zemio,CF,5.0314,25.1361,76.62,44,99,3.18,overcast clouds
475,Cumberland,US,35.0502,-78.8664,62.82,83,0,3.44,clear sky
476,Ust-Koksa,RU,50.2696,85.6108,7.66,86,100,0.78,overcast clouds
477,Talnakh,RU,69.4865,88.3972,-25.8,99,97,4.25,overcast clouds
478,Strelka,RU,58.0728,93.0344,15.35,95,100,5.95,light snow
479,Opuwo,NA,-18.0607,13.84,67.01,77,99,8.28,light rain
480,Junagarh,IN,19.8667,82.9333,58.48,76,0,1.41,clear sky
481,Usogorsk,RU,63.4106,48.6872,2.91,94,100,9.24,overcast clouds
482,Bogorodskoye,RU,56.55,37.8833,20.5,94,93,4.83,overcast clouds
483,Golden,US,39.7555,-105.2211,29.66,92,100,10.36,mist
484,Nampula,MZ,-15.1165,39.2666,71.55,94,100,5.01,thunderstorm
485,Ternate,ID,0.8,127.4,80.22,78,100,5.23,overcast clouds
486,Tomatlan,MX,19.9333,-105.25,84.27,47,80,8.48,broken clouds
487,Sao Bernardo,BR,-3.3614,-42.4178,74.79,92,53,6.2,broken clouds
488,Kudymkar,RU,59.0173,54.656,4.86,99,62,5.01,broken clouds
489,Bonthe,SL,7.5264,-12.505,77.54,79,0,7.54,clear sky
490,Uvat,RU,59.1433,68.8953,16.36,91,100,12.35,overcast clouds
491,Baghdad,IQ,33.3406,44.4009,44.51,100,0,2.3,clear sky
492,Osoyoos,CA,49.0331,-119.4524,32.76,74,98,1.14,overcast clouds
493,Bojnurd,IR,37.4747,57.329,26.55,74,0,2.3,clear sky
494,Knysna,ZA,-34.0363,23.0471,71.49,79,86,4.76,overcast clouds
495,Aswan,EG,24.0934,32.907,54.7,40,0,5.75,clear sky
496,Saint-Pierre,RE,-21.3393,55.4781,76.68,65,82,6.91,light rain
497,Raga,SS,8.4596,25.678,72.21,32,4,6.02,clear sky
498,Kalabo,ZM,-14.97,22.6814,64.69,97,100,4.97,overcast clouds
499,Oktyabrskiy,RU,54.4815,53.471,21.78,88,98,15.73,overcast clouds
500,Galesong,ID,-5.3166,119.3661,75.22,82,100,11.9,light rain
501,Itaqui,BR,-29.1253,-56.5531,81.81,17,10,9.24,clear sky
502,Panubigan,PH,7.4281,123.3466,75.31,88,100,5.44,overcast clouds
503,Omboue,GA,-1.5746,9.2618,77.99,83,100,3.62,light rain
504,Erdenet,MN,49.0333,104.0833,-11.45,98,96,4.27,overcast clouds
505,Asau,RO,46.4333,26.4,32.92,74,15,7.0,few clouds
506,Shahr-E Kord,IR,32.3256,50.8644,15.57,86,0,4.61,clear sky
507,Horodyshche,UA,49.2849,31.4451,43.99,86,89,8.01,overcast clouds
508,Mananjary,MG,-21.2167,48.3333,74.77,84,100,4.92,overcast clouds
509,San Jose,US,37.3394,-121.895,53.29,64,100,13.8,overcast clouds
510,Batagay-Alyta,RU,67.8006,130.4114,-36.33,91,75,3.2,broken clouds
511,Kysyl-Syr,RU,63.8986,122.7617,-16.85,95,96,4.72,overcast clouds
512,Sioux Lookout,CA,50.1001,-91.917,17.67,93,100,6.91,mist
513,Atikokan,CA,48.7555,-91.6216,22.01,91,100,5.97,overcast clouds
514,Verkhnyaya Inta,RU,65.9811,60.3094,-3.01,81,100,10.65,overcast clouds
515,Elko,US,41.0002,-115.5012,24.82,91,91,0.92,overcast clouds
516,Mizan Teferi,ET,6.9833,35.5833,60.71,81,29,3.69,scattered clouds
517,Trairi,BR,-3.2778,-39.2689,79.09,80,69,10.51,broken clouds
518,Ardakan,IR,32.31,54.0175,39.61,45,68,0.51,broken clouds
519,Mangai,CD,-4.05,19.5333,69.06,97,55,1.48,light rain
520,Parana,AR,-31.732,-60.5238,87.55,30,0,4.97,clear sky
521,Morrope,PE,-6.5417,-80.0111,75.31,69,99,15.84,overcast clouds
522,Siilinjarvi,FI,63.0833,27.6667,15.82,92,0,1.14,clear sky
523,Durant,US,33.994,-96.3708,73.56,76,100,13.8,overcast clouds
524,Biak,ID,-0.9131,122.8766,78.15,74,100,3.36,overcast clouds
525,Bontang,ID,0.1333,117.5,77.09,87,100,3.62,overcast clouds
526,Ahipara,NZ,-35.1667,173.1667,69.96,76,90,16.71,overcast clouds
527,Rio Gallegos,AR,-51.6226,-69.2181,60.85,41,0,42.57,clear sky
528,San Juan,AR,-31.5375,-68.5364,91.0,17,0,3.33,clear sky
529,Ust-Omchug,RU,61.15,149.6333,-24.16,97,99,6.35,overcast clouds
530,Hervey Bay,AU,-25.2986,152.8535,74.75,63,0,3.4,clear sky
531,Sangar,RU,63.9242,127.4739,-42.75,97,84,4.9,broken clouds
532,Yining,CN,29.0361,114.5636,40.33,94,88,2.48,overcast clouds
533,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,68.95,73,23,15.84,few clouds
534,Lososina,RU,48.9975,140.3106,-5.4,75,42,10.02,scattered clouds
535,Saquena,PE,-4.6667,-73.5167,77.49,83,100,3.4,overcast clouds
536,Kentau,KZ,43.5206,68.5094,34.21,76,100,25.3,light snow
537,Ballina,AU,-28.8667,153.5667,76.01,70,25,1.3,scattered clouds
538,Augusto Correa,BR,-1.0217,-46.635,75.76,88,63,3.24,broken clouds
539,Longyan,CN,25.1072,117.0225,54.03,90,93,2.82,overcast clouds
540,Jining,CN,35.405,116.5814,29.44,57,0,2.08,clear sky
541,Cartagena,CO,10.3997,-75.5144,83.82,70,40,12.66,scattered clouds
542,Najran,SA,17.4924,44.1277,59.65,56,28,4.74,scattered clouds
543,Camacha,PT,33.0833,-16.3333,58.42,63,40,9.22,scattered clouds
544,Nanortalik,GL,60.1432,-45.2371,10.81,61,49,11.88,scattered clouds
545,Mataram,ID,-8.5833,116.1167,76.01,81,100,8.66,overcast clouds
546,Broken Hill,AU,-31.95,141.4333,72.01,44,0,20.58,clear sky
547,Port Hardy,CA,50.6996,-127.4199,44.78,76,100,16.11,overcast clouds
548,Ulaangom,MN,49.9811,92.0667,-16.35,97,98,2.01,overcast clouds
549,Muros,ES,42.7762,-9.0603,46.69,95,8,6.69,clear sky
550,Pareora,NZ,-44.4871,171.2132,72.18,69,100,8.41,overcast clouds
551,Pines,PH,8.4522,123.8075,74.71,96,100,1.36,overcast clouds
552,Burgeo,CA,47.6167,-57.6152,28.49,76,44,15.46,scattered clouds
553,Kloulklubed,PW,7.0419,134.2556,83.17,75,97,13.73,overcast clouds
554,Mondeville,FR,49.175,-0.3224,49.15,93,0,8.05,clear sky
555,Cap-Haitien,HT,19.7578,-72.2042,77.52,77,16,17.31,moderate rain
556,Tema,GH,5.667,-0.0166,81.01,69,64,3.44,broken clouds
557,Plettenberg Bay,ZA,-34.0527,23.3716,71.08,75,99,3.62,overcast clouds
558,Porto Belo,BR,-27.1578,-48.5531,78.75,90,68,10.63,broken clouds
559,Wukari,NG,7.85,9.7833,72.7,32,63,5.12,broken clouds
560,Benjamin Hill,MX,30.1667,-111.1,54.55,46,86,16.87,overcast clouds
561,Honningsvag,NO,70.9821,25.9704,31.75,74,75,19.57,broken clouds
562,Llangefni,GB,53.2556,-4.3106,44.73,75,75,19.57,broken clouds
563,Mayo,US,38.8876,-76.5119,62.13,75,20,11.5,few clouds
564,Bubaque,GW,11.2833,-15.8333,78.46,75,32,11.83,scattered clouds
565,Teberda,RU,43.4456,41.7448,38.93,71,15,3.91,few clouds
566,Douglas,US,41.3,-96.167,37.51,91,100,8.05,moderate rain
567,Te Anau,NZ,-45.4167,167.7167,70.63,47,100,3.38,overcast clouds
568,Avera,US,33.194,-82.5271,67.51,63,7,4.7,clear sky
569,Pachora,IN,20.6667,75.35,63.54,39,0,4.47,clear sky
570,Umm Kaddadah,SD,13.6017,26.6876,62.02,27,0,14.41,clear sky
571,Kampene,CD,-3.6,26.6667,67.5,98,90,0.81,light rain
572,Caravelas,BR,-17.7125,-39.2481,71.15,89,100,5.14,overcast clouds
573,Viedma,AR,-40.8135,-62.9967,76.91,21,20,15.88,few clouds
574,Seoul,KR,37.5683,126.9778,13.44,76,0,2.3,clear sky
575,Cabedelo,BR,-6.9811,-34.8339,81.27,78,83,11.81,broken clouds
576,Adrar,MR,20.5022,-10.0711,67.62,16,0,10.33,clear sky
577,Antofagasta,CL,-23.65,-70.4,67.28,78,48,9.04,scattered clouds
578,Abomsa,ET,9.9833,39.9833,64.33,78,54,2.71,broken clouds
579,Belyy Yar,RU,53.6039,91.3903,-5.91,86,100,2.24,fog
580,Curico,CL,-34.9833,-71.2333,82.51,32,0,10.36,clear sky
581,Puerto Quijarro,BO,-17.7833,-57.7667,83.59,66,88,1.86,light rain
582,Ati,TD,13.2154,18.3353,67.8,28,0,16.17,clear sky
583,Cukai,MY,4.25,103.4167,77.0,91,100,7.14,overcast clouds
584,Uyuni,BO,-20.4597,-66.825,57.0,55,89,11.74,overcast clouds
585,Kasama,ZM,-10.2129,31.1808,60.31,97,99,3.13,overcast clouds
586,Howard Springs,AU,-12.497,131.047,78.82,81,56,15.12,light rain
587,Gold Coast,AU,-28.0,153.4333,80.78,60,0,2.3,clear sky
588,Saint George,US,37.1041,-113.5841,46.44,60,100,10.36,overcast clouds
589,Dharchula,IN,29.85,80.5333,42.35,40,5,6.93,clear sky
590,Abha,SA,18.2164,42.5053,53.85,67,0,0.0,clear sky
591,Garwa,IN,24.1833,83.8167,47.84,74,0,0.47,clear sky
592,Ahome,MX,25.9167,-109.1833,70.92,56,41,9.57,scattered clouds
593,Masyaf,SY,35.0653,36.3406,41.43,57,26,8.63,scattered clouds
594,Ayan,RU,56.45,138.1667,-8.12,64,91,20.51,overcast clouds
595,Half Moon Bay,US,37.4636,-122.4286,53.47,79,100,16.11,haze
596,Boa Vista,BR,2.8197,-60.6733,85.98,58,20,9.22,few clouds
597,Walvis Bay,NA,-22.9575,14.5053,65.35,82,54,9.22,broken clouds
598,Idah,NG,7.1065,6.7342,76.46,27,92,1.41,overcast clouds
599,Anchorage,US,61.2181,-149.9003,41.67,86,0,5.75,clear sky
600,Orlik,RU,52.5178,99.825,-7.35,99,99,1.99,overcast clouds
601,Patea,NZ,-39.7583,174.4833,73.27,46,88,6.46,overcast clouds
602,Naze,JP,28.3667,129.4833,56.32,72,82,11.12,broken clouds
603,Granada,ES,37.25,-3.25,46.87,82,91,0.96,overcast clouds
604,Teeli,RU,51.0333,90.2333,-14.76,90,84,1.61,broken clouds
605,Rorvik,NO,64.8621,11.2373,28.51,93,75,4.61,light shower snow
606,Lahij,YE,13.1667,44.5833,70.38,78,88,10.13,overcast clouds
607,Balkhash,KZ,46.844,74.9804,25.75,96,99,12.8,overcast clouds
608,Sept-Iles,CA,50.2001,-66.3821,23.0,64,20,6.91,few clouds
609,Mandurah,AU,-32.55,115.7,67.87,60,2,17.0,clear sky
610,Cockburn Town,TC,21.4612,-71.1419,78.28,72,12,17.69,few clouds
611,Manzanillo,CU,20.3433,-77.1167,81.54,56,23,12.88,few clouds
612,Zubtsov,RU,56.1753,34.5894,26.44,95,100,5.66,light snow
613,Waipawa,NZ,-41.4122,175.5153,68.56,56,23,11.1,few clouds
614,Namanyere,TZ,-7.5167,31.05,59.79,78,62,3.94,broken clouds
615,Huarmey,PE,-10.0681,-78.1522,71.76,81,100,10.13,overcast clouds
616,Gamba,GA,-2.65,10.0,77.14,84,100,1.57,moderate rain
617,Belaya Gora,RU,68.5333,146.4167,-26.16,100,98,0.89,overcast clouds
618,Gorin,RU,51.1983,136.6669,-35.84,99,11,2.82,few clouds
619,Ondjiva,AO,-17.0667,15.7333,67.48,87,96,11.54,moderate rain
620,Kurumkan,RU,54.3,110.3,-16.17,82,16,3.38,few clouds
621,Salaga,GH,8.5508,-0.5188,78.67,16,4,5.46,clear sky
622,Bari,IT,41.1177,16.8512,53.94,92,75,2.3,mist
623,Lodja,CD,-3.4833,23.4333,67.75,98,82,2.04,light rain
624,Gat,IL,31.61,34.7642,57.88,100,11,13.51,few clouds
625,Ankang,CN,32.68,109.0172,37.45,82,12,1.12,few clouds
626,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,74.25,85,57,3.27,heavy intensity rain
627,Sao Tome,ST,0.3365,6.7273,80.08,76,99,3.76,overcast clouds
628,Gap,FR,44.6667,6.0,32.83,80,100,1.34,overcast clouds
629,Freetown,SL,8.484,-13.2299,77.0,80,0,6.69,clear sky
630,Guerrero Negro,MX,27.9769,-114.0611,63.03,51,9,12.41,clear sky
631,Rabak,SD,13.1809,32.74,72.64,19,4,15.21,clear sky
632,Formosa,AR,-26.1775,-58.1781,80.58,77,75,5.75,broken clouds
633,Eydhafushi,MV,5.1033,73.0708,80.53,64,6,17.67,clear sky
634,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,78.37,75,92,8.21,overcast clouds
635,Ancud,CL,-41.8697,-73.8203,57.22,82,99,8.39,overcast clouds
636,Mweka,CD,-4.85,21.5667,66.99,97,68,2.17,broken clouds
637,Nanakuli,US,21.3906,-158.1547,82.87,61,100,4.61,overcast clouds
638,Kaeo,NZ,-35.1,173.7833,70.32,82,82,17.98,broken clouds
639,Vila,PT,42.0304,-8.1588,36.48,92,4,2.37,clear sky
640,Ilo,PE,-17.6394,-71.3375,70.88,79,42,8.7,scattered clouds
641,San Vicente,AR,-26.6167,-54.1333,68.54,99,97,1.59,overcast clouds
642,Newport,GB,51.5877,-2.9984,42.91,93,22,5.64,few clouds
643,Nishihara,JP,26.1842,127.7558,63.68,72,75,8.05,broken clouds
644,Choya,RU,52.0108,86.5467,7.81,93,100,3.78,overcast clouds
645,Braganca,BR,-1.0536,-46.7656,74.41,92,64,1.79,broken clouds
646,Princeton,US,25.5384,-80.4089,78.01,82,84,3.0,broken clouds
647,Flinders,AU,-34.5833,150.8552,84.06,74,1,5.99,clear sky
648,Bireun,ID,5.203,96.7009,74.57,85,100,3.49,overcast clouds
649,Cody,US,44.5263,-109.0565,30.42,68,75,5.01,broken clouds
650,Tourlaville,FR,49.6383,-1.5664,45.82,93,100,10.36,overcast clouds
651,Batagay,RU,67.6333,134.6333,-42.7,100,60,3.2,broken clouds
652,Urumqi,CN,43.801,87.6005,4.15,92,75,2.24,mist
653,Tikapur,NP,28.5,81.1333,48.72,80,1,3.09,clear sky
654,Puerto Escondido,MX,15.85,-97.0667,83.86,62,13,8.72,few clouds
655,Mapiripan,CO,2.8892,-72.1256,79.61,69,85,3.47,overcast clouds
656,Port Augusta,AU,-32.5,137.7667,68.18,53,0,20.76,clear sky
657,Issenye,TZ,-2.0,34.3333,61.05,71,74,3.18,broken clouds
658,Lev Tolstoy,RU,53.2134,39.446,29.98,78,68,6.98,broken clouds
659,Port Blair,IN,11.6667,92.75,78.84,65,40,9.57,haze
660,Bahia Blanca,AR,-38.7196,-62.2724,72.28,50,48,1.99,scattered clouds
661,Maryville,US,35.7565,-83.9705,63.07,83,99,1.99,overcast clouds
662,Newark,US,40.7357,-74.1724,55.9,74,75,5.99,broken clouds
663,Arandis,NA,-22.4167,14.9667,63.84,84,69,9.28,broken clouds
664,Mjolby,SE,58.326,15.1237,33.48,96,100,6.98,snow
665,Colares,PT,38.7992,-9.4469,53.76,74,3,5.01,clear sky
666,Oktyabrskoye,RU,43.0645,44.7417,33.94,87,28,8.95,scattered clouds
667,Ulsteinvik,NO,62.3432,5.8487,33.75,77,13,3.0,few clouds
668,Sorong,ID,-0.8833,131.25,81.57,79,100,4.92,overcast clouds
669,Ilinskiy,RU,55.619,38.1182,28.11,83,0,7.0,clear sky
670,Molochnoye,RU,59.2917,39.6787,20.48,93,71,9.33,broken clouds
671,Birao,CF,10.2849,22.7882,71.82,29,5,8.86,clear sky
672,Rio Grande,BR,-32.035,-52.0986,84.31,83,3,15.5,clear sky
673,Holme,DK,56.1138,10.1725,40.57,88,57,18.16,broken clouds
674,Wabag,PG,-5.4781,143.7021,59.63,84,100,0.98,overcast clouds
675,Mahajanga,MG,-15.7167,46.3167,78.82,89,20,2.3,moderate rain
676,Alofi,NU,-19.0595,-169.9187,82.29,83,100,11.5,overcast clouds
677,Aden,YE,12.7794,45.0367,77.14,68,7,22.75,clear sky
678,Marzuq,YE,14.4,46.4667,61.05,58,8,2.46,clear sky
679,Acarau,BR,-2.8856,-40.12,79.29,81,43,15.41,scattered clouds
680,Nong Khai,TH,17.9167,103.0833,69.17,65,98,5.59,overcast clouds
681,Svetlyy,RU,54.675,20.1347,46.45,82,100,23.98,overcast clouds
682,Brae,GB,60.3964,-1.353,37.78,87,99,7.38,overcast clouds
683,Forecariah,GN,9.4306,-13.0881,72.18,78,11,3.85,few clouds
684,Evensk,RU,61.95,159.2333,-5.8,66,4,14.16,clear sky
